Start Point,End Point,Spoofed Point,Basic Route Length,Spoofed Route Length,Overlapping Route Length,Overlap Percentage
"(-0.12115852217812123, 51.51896849854681)","(-0.13606735292093242, 51.52241353740748)","(-0.1206874338862107, 51.51743275932784)",1950.6879999999999,2114.414,1950.6879999999999,100.0
"(-0.14414846430190817, 51.53155174944411)","(-0.12216890154286145, 51.528181971727854)","(-0.14389688005427148, 51.53053404205336)",3345.5499999999997,3163.7339999999995,2803.2499999999995,83.79040815411516
"(-0.12736372285873288, 51.527823269806056)","(-0.12315735998352084, 51.51948973731247)","(-0.12888271207702853, 51.5292978640695)",1193.101,2129.661,406.77700000000004,34.09409597343394
"(-0.12069383625155498, 51.526807974180564)","(-0.1336651690691508, 51.52201903514576)","(-0.12118831566105077, 51.5262221604132)",2315.9159999999997,2315.9159999999997,2315.9159999999997,100.0
"(-0.13691201329223826, 51.52541302605462)","(-0.12994366069495947, 51.52001166088929)","(-0.1366559888687455, 51.52680941613438)",1160.0780000000002,1255.7450000000001,1160.0780000000002,100.0
"(-0.14065392552869138, 51.518691958545254)","(-0.12130280258979086, 51.52102944109701)","(-0.13891471696209973, 51.519477736178835)",2658.8409999999994,2476.635,2476.635,93.14716449761383
"(-0.12254406887354304, 51.52581177371698)","(-0.14431386999974913, 51.527600149941044)","(-0.12216525300425059, 51.526858895378666)",2751.4329999999995,2878.9959999999987,2673.1399999999994,97.15446460080983
"(-0.1293691478404532, 51.531822687504985)","(-0.12214568045154037, 51.529592216425264)","(-0.13036904828848037, 51.5321283789064)",1244.796,1308.1200000000001,1244.796,100.0
"(-0.12340949131477563, 51.52910641353601)","(-0.1280097728405927, 51.517053548185274)","(-0.12306407383034691, 51.52861762313421)",2180.7509999999997,2231.607,2180.7509999999997,100.0
"(-0.1255647229242653, 51.52846235091201)","(-0.13989719776476112, 51.52469409298365)","(-0.12377081926969473, 51.52888216627324)",1735.4559999999997,1926.8879999999995,1531.5729999999994,88.25190612726567
"(-0.1421116762981283, 51.52306661819457)","(-0.12787535518003068, 51.51705604382912)","(-0.14357977377947367, 51.52171691515081)",1633.1190000000001,1796.9840000000002,1372.083,84.01610660337673
"(-0.1441347049260704, 51.53151922954498)","(-0.1354869936112588, 51.525124352402884)","(-0.14368301836698685, 51.530262873568354)",1505.3799999999997,1349.8209999999997,1349.8209999999997,89.66646295287568
"(-0.1479579045257533, 51.5236030387187)","(-0.14534470748269582, 51.531836683741844)","(-0.14974117329198336, 51.52473174184995)",1130.326,1154.368,1130.326,100.0
"(-0.13529963990693222, 51.532768067558365)","(-0.14544746927498003, 51.52360951000341)","(-0.13561700751290195, 51.53249344921639)",1677.725,1677.725,1677.725,100.0
"(-0.13688164723136872, 51.52183090399054)","(-0.13422744870697945, 51.517777985260366)","(-0.13614577671159503, 51.523171797728395)",724.0469999999999,895.7409999999999,724.0469999999999,100.0
"(-0.13166990644401297, 51.51876772964804)","(-0.13812530338203952, 51.525052028025534)","(-0.13120840355249366, 51.52038985974742)",1137.2530000000002,890.0459999999999,10.439,0.9179136040968894
"(-0.13636666022037927, 51.52272976243571)","(-0.142243269449934, 51.52223440626235)","(-0.13814833355395395, 51.52137819663423)",885.0000000000001,539.3079999999999,0,0.0
"(-0.14610637077865865, 51.5229044329579)","(-0.14547308175809837, 51.51693316072568)","(-0.14569274766131052, 51.52186414287704)",886.916,790.1530000000001,790.1530000000001,89.0899476387843
"(-0.1338803830011607, 51.53329629379719)","(-0.14236765765724058, 51.52251427972879)","(-0.13230862126957404, 51.531598325598466)",2321.177,2109.7439999999997,2109.7439999999997,90.89112980182034
"(-0.14474459059808, 51.524896129306825)","(-0.14493337192775524, 51.525399968324926)","(-0.14456492511342997, 51.52599371777738)",534.2130000000001,658.9,60.018,11.234844528306123
"(-0.12442519677606265, 51.51626339648093)","(-0.1388702778117575, 51.52428241827385)","(-0.12549542590722618, 51.515892222061424)",1736.3200000000002,1629.624,1629.624,93.85504976041283
"(-0.14337180846249148, 51.529617818085335)","(-0.13270307172196644, 51.519032093225796)","(-0.14472261401149855, 51.52953853539716)",1804.474,1705.603,1485.209,82.30703240944453
"(-0.12321366770879148, 51.5172897782511)","(-0.12335069999249737, 51.52840037105833)","(-0.1247314143604766, 51.51851285578715)",2549.143000000001,3112.7010000000005,611.7289999999999,23.99743757019515
"(-0.13692490918237055, 51.51889323216457)","(-0.1371293536053636, 51.526668998964404)","(-0.13743268199732553, 51.518381495528146)",1150.3929999999998,1223.0199999999998,680.4570000000001,59.149960057128325
"(-0.1199762005185147, 51.53352952579524)","(-0.11968544300835522, 51.5335270978118)","(-0.11984464234335789, 51.53459776793216)",30.68,21.936,21.936,71.4993481095176
"(-0.14437148543211611, 51.52937454701393)","(-0.12364463514143229, 51.53010321951551)","(-0.14558037186281209, 51.52800019662615)",3292.184,3275.33,2144.853,65.14985189163181
"(-0.12175592558564156, 51.517236521227375)","(-0.1443282223601794, 51.52856826644751)","(-0.12351441656179346, 51.51672239584605)",2999.6600000000003,2593.1600000000003,1100.3620000000003,36.6828907276158
"(-0.12902759357528926, 51.516586171890154)","(-0.14358366848921073, 51.519690639834955)","(-0.12760484365664013, 51.517606311722446)",1455.8039999999999,1673.242,1418.417,97.43186582809224
"(-0.14509796898584898, 51.52971910958805)","(-0.12984391787337068, 51.521042654709255)","(-0.14346575489024724, 51.52828372710117)",2572.8900000000003,1750.0399999999997,702.729,27.312827209869056
"(-0.14580573218630707, 51.52750386263165)","(-0.12202443511455392, 51.51855771252839)","(-0.1451098504538731, 51.527089429439286)",2832.068,2768.223,2768.223,97.74564028829815
"(-0.13947141041196584, 51.52112707819002)","(-0.1373858692729397, 51.516750183479914)","(-0.13914619386419652, 51.52267289694195)",1069.32,979.423,847.5519999999999,79.26083866382373
"(-0.12613692085000885, 51.51701259798329)","(-0.12804816693016535, 51.52039651019453)","(-0.12480355587423723, 51.517392069791214)",1577.2839999999999,1514.8429999999998,1514.8429999999998,96.04123290415676
"(-0.13949561521119525, 51.52938474003767)","(-0.12094724776786626, 51.52863452151044)","(-0.14032274910559367, 51.527601283492785)",2910.734,2519.9410000000003,2300.545,79.03659351902304
"(-0.14337855837186284, 51.51993946946836)","(-0.12016188962389038, 51.53353106293802)","(-0.1448856569825296, 51.51999778653134)",3415.5239999999994,3524.6309999999994,2914.4589999999994,85.32977663163837
"(-0.14237402456905424, 51.51906125383892)","(-0.14436093237688322, 51.5181684220203)","(-0.1431070806869534, 51.51747308363971)",358.665,145.65,35.105,9.787684887011554
"(-0.13768390884760107, 51.51955332548093)","(-0.13492316428023793, 51.52321098990341)","(-0.13712622563878687, 51.52040494310871)",744.139,957.2429999999999,353.564,47.51316622297716
"(-0.12731435117878243, 51.51741064113325)","(-0.14202828486514568, 51.52223365543245)","(-0.12673151329378396, 51.515888835533026)",1711.6940000000002,1888.6580000000001,1711.6940000000002,100.0
"(-0.14310808763457822, 51.51935576513783)","(-0.12056301422872509, 51.52172439761618)","(-0.14339369212350594, 51.518513733165406)",3415.734,2767.9550000000004,1014.506,29.700966175937587
"(-0.133023128378054, 51.51755954513366)","(-0.13541814653563575, 51.521723444428666)","(-0.1317729244748419, 51.51672378630384)",554.764,573.8470000000001,430.063,77.52179305073868
"(-0.1361467078006171, 51.52757171491111)","(-0.12432040773718224, 51.52686331424736)","(-0.13495136085587187, 51.52834159459437)",1543.22,1483.291,1483.291,96.11662627493163
"(-0.12206037896707768, 51.519792856408074)","(-0.13864187803284347, 51.52982995359934)","(-0.12239845992195529, 51.51877255426557)",2130.797,2308.2289999999994,2130.797,100.0
"(-0.13469512955162924, 51.51886115758879)","(-0.14346647863452863, 51.520132441398296)","(-0.13356322224404749, 51.518437047846895)",757.139,1033.948,426.40200000000004,56.31753218365453
"(-0.13184993877710594, 51.51817660138065)","(-0.1434231739282623, 51.521632328115075)","(-0.13255237939902445, 51.517353056854944)",1833.4139999999995,1713.8269999999995,1435.3769999999997,78.28984615586006
"(-0.14125325921269746, 51.51678154740326)","(-0.13857601224989866, 51.523095562356644)","(-0.14252896074533897, 51.51546481184512)",1236.97,1447.534,1128.726,91.2492623103228
"(-0.1359044366127025, 51.522241378704464)","(-0.14580791725583747, 51.527586567080476)","(-0.13421461528450931, 51.52108036860192)",1263.6660000000004,1445.8990000000003,1263.6660000000004,100.0
"(-0.12304267095771092, 51.5163020268497)","(-0.13569169812586754, 51.52532681543694)","(-0.12189879983098306, 51.51732879750693)",1604.049,1950.3850000000002,51.087,3.1848777686965923
"(-0.1457908802928276, 51.526946568337756)","(-0.14186041962270252, 51.52964396664541)","(-0.1445357576995533, 51.52550657878448)",1212.3960000000002,635.313,635.313,52.40144309285084
"(-0.14436730057714392, 51.52914095404772)","(-0.138631652701007, 51.52877633331946)","(-0.145118674334578, 51.52774817211627)",495.243,1399.681,0,0.0
"(-0.14353386766019394, 51.518002643231696)","(-0.12241345153253547, 51.53173473132271)","(-0.14418383295484158, 51.518798507272926)",3387.546,3230.4159999999997,3217.729999999999,94.98704962235198
"(-0.13637389442913692, 51.520808603465326)","(-0.12963767502773849, 51.520668033909104)","(-0.13489723954234478, 51.52254428227308)",684.461,628.2650000000001,106.35499999999999,15.538504019951462
"(-0.14214876846373142, 51.52305685045713)","(-0.12443582488132156, 51.525929223589316)","(-0.14191246488094927, 51.522923691453144)",1577.209,1577.209,1577.209,100.0
"(-0.13514657136690486, 51.522719706509456)","(-0.1245078701738204, 51.52863290691851)","(-0.13608278206568888, 51.52330063792382)",1795.309,1498.3799999999999,0,0.0
"(-0.12016543956318182, 51.523383966448584)","(-0.13294247895137398, 51.53050740513395)","(-0.11929030937829888, 51.5228038102836)",2272.21,2342.522,2272.21,100.0
"(-0.126792736949482, 51.51664269708942)","(-0.11975895345915603, 51.519158622203776)","(-0.12830028170168448, 51.51705823938509)",623.6849999999998,812.586,111.89600000000002,17.941108091424365
"(-0.13803320085529502, 51.527562236333026)","(-0.12691291235967836, 51.52380201932697)","(-0.1363669716312264, 51.52851814277117)",1145.8920000000003,1241.048,1107.5370000000003,96.6528259207674
"(-0.14470641306773036, 51.53143153332835)","(-0.12253437727372832, 51.52580180512156)","(-0.143109645873481, 51.53274403433038)",2582.583,2536.1189999999997,2009.6660000000002,77.81612439948688
"(-0.14484993982370514, 51.52009516793482)","(-0.14301491209612124, 51.5207873186293)","(-0.14423096763275392, 51.52013354934296)",365.463,244.147,105.00200000000001,28.731225869650277
"(-0.13954008463998488, 51.5217853741454)","(-0.1232255552399527, 51.5161862545301)","(-0.13822225390827922, 51.52315108697888)",1890.4770000000003,1815.9560000000004,1732.6420000000003,91.65104891516796
"(-0.13286366669312932, 51.53052220579868)","(-0.12478912929492356, 51.52609004691221)","(-0.13354813689586859, 51.52965617924383)",1551.8110000000001,957.1909999999999,91.89099999999999,5.921532970187735
"(-0.1427936300419683, 51.523837680802345)","(-0.13219077872137416, 51.52859718182274)","(-0.14417824607147167, 51.52524085794709)",1307.1490000000001,1283.3990000000001,1122.7030000000002,85.88944336108585
"(-0.12203671762558307, 51.526515508343564)","(-0.13319125185030625, 51.52158748282856)","(-0.120492991957564, 51.527188018477915)",2232.814,2375.469,2232.814,100.0
"(-0.14051775571929556, 51.52408603489402)","(-0.12241422662423157, 51.51728654416386)","(-0.14015484944626114, 51.525753614271736)",2952.172,2369.3559999999998,1845.5470000000005,62.51488734396236
"(-0.1451843764490337, 51.52394279419828)","(-0.13942621177813325, 51.52770775974771)","(-0.14503722535170105, 51.52554127645647)",897.284,1088.768,885.131,98.64557932605507
"(-0.1324883875850811, 51.515717884815)","(-0.12715722404984012, 51.52559707381855)","(-0.13253690625019082, 51.51657600118459)",2370.0260000000003,2296.9669999999996,2296.9669999999996,96.9173755899724
"(-0.13515664367285635, 51.52342980962892)","(-0.14486272469022846, 51.5201244335951)","(-0.13604816468167252, 51.523554021727314)",1101.5620000000001,1101.5620000000001,1101.5620000000001,100.0
"(-0.12562743656465777, 51.52932087637881)","(-0.144982075770735, 51.52218795020266)","(-0.12531288899648704, 51.530592065709214)",1808.5579999999995,2072.7039999999997,1808.5579999999995,100.0
"(-0.13901996958113208, 51.52852336291393)","(-0.12026777661441827, 51.51939418768219)","(-0.1396093881336005, 51.52880265511488)",2184.949,2569.085,1958.8960000000002,89.65408345915627
"(-0.12937172483498313, 51.5273750624387)","(-0.1366668024981469, 51.52622685948886)","(-0.12764328237177697, 51.52559479858226)",1000.8199999999998,1475.546,946.8349999999998,94.60592314302272
"(-0.14607394599400306, 51.522868956773344)","(-0.13948974001419054, 51.528523560075556)","(-0.14495066940556706, 51.52195561779874)",1045.232,1060.0529999999999,822.508,78.69142927120487
"(-0.141685780809197, 51.52029267655931)","(-0.1229327802947645, 51.5170637006695)","(-0.14069408779671552, 51.51862749525453)",2098.4370000000004,1796.5140000000001,360.609,17.184647430444656
"(-0.14510393665585863, 51.52403220182604)","(-0.13335898054453546, 51.53088530898403)","(-0.14332334602997532, 51.52529971604407)",2180.5339999999997,2242.6609999999996,2048.2169999999996,93.93189925036711
"(-0.14537498822866526, 51.519196732971096)","(-0.12583155034355864, 51.52874948070552)","(-0.1442798593187826, 51.517851327395405)",2244.498,2381.0529999999994,2196.4449999999997,97.85907583789336
"(-0.1285718968312011, 51.517588044630685)","(-0.13158965996373728, 51.5213574226501)","(-0.12934346773557126, 51.51745698523067)",539.019,630.176,539.019,100.0
"(-0.13740229836254989, 51.51674897423219)","(-0.13436879042947952, 51.530977405624455)","(-0.1378372087962925, 51.51723632045085)",2455.1749999999997,2523.9799999999996,2455.1749999999997,100.0
"(-0.13859331262439184, 51.5230528641774)","(-0.13328031394766834, 51.530914310166025)","(-0.14025557589682872, 51.524125279346244)",2253.4849999999997,2599.64,1485.2060000000001,65.90707282276121
"(-0.13525636562010526, 51.524910534233506)","(-0.14424350973023875, 51.52541202546847)","(-0.13453507615242408, 51.524487086063054)",814.162,933.56,595.0000000000001,73.08127866444272
"(-0.12173402376794776, 51.53055147098033)","(-0.13956400197311566, 51.51888812435826)","(-0.12222552894169275, 51.52976110287398)",2443.643,2659.7909999999997,2443.643,100.0
"(-0.14090247045504745, 51.51922389427915)","(-0.12202748458576519, 51.51801938469451)","(-0.13957579255663544, 51.52011123780991)",2287.4859999999994,2176.4579999999996,2176.4579999999996,95.14628723410767
"(-0.12617658903841447, 51.527921317317926)","(-0.12041186352040756, 51.517653395835936)","(-0.12525632225290512, 51.52906213413546)",1522.3570000000002,1572.1070000000002,665.527,43.71688112578061
"(-0.12534442961339107, 51.52820753681196)","(-0.14264001432431075, 51.52849888233397)","(-0.12429718150423856, 51.526453382545746)",2404.757,2761.5740000000005,126.454,5.258493893561803
"(-0.13219095160758673, 51.52859733717568)","(-0.13972824617668528, 51.52950779184521)","(-0.13044086242936268, 51.52832253154849)",1204.94,1536.4959999999999,0,0.0
"(-0.14306178007923534, 51.53274323070866)","(-0.1261709918784313, 51.52912829316266)","(-0.1427653976287544, 51.53421818339211)",2807.2779999999993,2807.2779999999993,2807.2779999999993,100.0
"(-0.12490926017648198, 51.525812199930826)","(-0.13863652292610915, 51.52975837849708)","(-0.1265006041539516, 51.52537640799576)",2514.6990000000005,1792.758,0,0.0
"(-0.13835524379998237, 51.51719821770275)","(-0.12112097727894336, 51.52108932948289)","(-0.13695987216847363, 51.51694484873639)",1711.912,1590.268,1380.769,80.65654075676787
"(-0.12250189137295327, 51.52776626321582)","(-0.12208431911981948, 51.52798717854107)","(-0.12206732809066545, 51.52669299446471)",38.83,489.14099999999996,38.83,100.0
"(-0.1358560772416608, 51.51594226594069)","(-0.14033283897509335, 51.52396026980748)","(-0.13537241602876743, 51.5153820872498)",1510.3569999999997,1521.543,1510.3569999999997,100.0
"(-0.13863770211636997, 51.527625571513894)","(-0.1270398459687132, 51.527468433675935)","(-0.137869709493762, 51.52871349590391)",1328.1180000000002,1418.102,1328.1180000000002,100.0
"(-0.12271830510113627, 51.52807532856364)","(-0.12158517516845806, 51.52771753041088)","(-0.12110687123100188, 51.52739337797299)",105.85,260.924,38.83,36.68398677373642
"(-0.12385219624649844, 51.51917720550393)","(-0.12426432111755618, 51.526969521478094)","(-0.12304471459234922, 51.51899396158605)",1183.4619999999998,1141.7439999999997,1141.7439999999997,96.47491850181923
"(-0.12744231361132635, 51.52790925298688)","(-0.1442656346270997, 51.52489795015568)","(-0.12595214123134266, 51.52861328699703)",1421.965,1566.163,1421.965,100.0
"(-0.12485069664996448, 51.525825841111875)","(-0.12160699174801716, 51.521180994470576)","(-0.12435901674656906, 51.525483445156176)",1431.226,1413.8020000000001,1264.9740000000002,88.38394495348744
"(-0.13235118000858004, 51.51868416768594)","(-0.136732825662253, 51.523128206173865)","(-0.13100651491369186, 51.51738369631832)",554.1510000000001,1121.301,199.679,36.03331943820366
"(-0.13984846965151634, 51.530520067034445)","(-0.1442303305061902, 51.524928659917855)","(-0.1388183550706569, 51.53229126462046)",882.873,1208.05,607.1690000000001,68.77195247787621
"(-0.13862461784454433, 51.526691546010525)","(-0.13559153119068615, 51.5269339846687)","(-0.13938130953214695, 51.5267487003284)",263.418,263.418,263.418,100.0
"(-0.13003817146001903, 51.53260586851195)","(-0.14425892655551925, 51.51924053949619)","(-0.12973843049795938, 51.53130651189156)",2698.1050000000005,2617.255,2553.9310000000005,94.65647185709972
"(-0.1421807710046858, 51.51648655343659)","(-0.12160550723939975, 51.519411980660315)","(-0.1437974768850698, 51.51798797843696)",2069.9569999999994,2950.71,310.048,14.978475398281224
"(-0.1282005474105926, 51.52830814074457)","(-0.14099946244536415, 51.522638897426745)","(-0.12643892785692415, 51.528823170130195)",1348.917,1500.84,1348.917,100.0
"(-0.1245180413346013, 51.52616805400828)","(-0.1331033206736529, 51.52072095731084)","(-0.12417656175192969, 51.52518882741973)",2373.0119999999997,2171.8840000000005,2171.8840000000005,91.52435807319983
"(-0.14688766872778317, 51.515643656608184)","(-0.12079351296898715, 51.51953727268201)","(-0.14810714873116215, 51.51667271579288)",2533.3319999999994,2415.6279999999997,2415.6279999999997,95.35378702830897
"(-0.13175894481053335, 51.52086275363618)","(-0.1351929144786953, 51.52575141861647)","(-0.13282275885659622, 51.51997285415227)",883.0749999999999,1154.967,883.0749999999999,100.0
"(-0.12206620798661101, 51.52918009424686)","(-0.13506988837226136, 51.518787690560686)","(-0.12135735564612878, 51.529629796652785)",2219.7090000000003,2405.585,2026.024,91.27430667713648
"(-0.14390528959300644, 51.524051966013154)","(-0.1440784379674582, 51.53026776564016)","(-0.1434810174949335, 51.524750143008475)",733.663,760.788,558.41,76.11260210750712
"(-0.12238439381257393, 51.53327403928454)","(-0.12229129931255017, 51.533473854152284)","(-0.12210035638016345, 51.531566852860855)",24.882,205.621,24.882,100.0
"(-0.1296290673734189, 51.52629177384379)","(-0.13923667542772414, 51.532176229759514)","(-0.13134884443261452, 51.52647313205133)",1138.0499999999997,1360.078,927.0099999999999,81.45599929704319
"(-0.12007605610405807, 51.5165472100631)","(-0.13556747102401964, 51.53273546656395)","(-0.12106662386601269, 51.516660238137675)",2786.018,2992.0209999999997,2507.093,89.98839921350113
"(-0.13906103026832253, 51.52474634546776)","(-0.1440931912017587, 51.530306651224755)","(-0.13734631094316732, 51.52342942019502)",1640.3629999999998,1262.749,1262.749,76.9798514109377
"(-0.13194549658378107, 51.518274020751576)","(-0.13541990543123245, 51.51912376233843)","(-0.13097434735390742, 51.51694942053124)",1155.656,1011.872,1011.872,87.55823532262195
"(-0.1321162950956389, 51.51958759590691)","(-0.12528237895748257, 51.51835355419343)","(-0.1314806227904899, 51.51927721977382)",883.191,500.378,0,0.0
"(-0.13258389685070607, 51.52162243432495)","(-0.13038853304376286, 51.52821518013329)","(-0.13218586263873408, 51.52276262347534)",1137.475,873.606,873.606,76.80221543330623
"(-0.14597858413000442, 51.522174700982376)","(-0.12325976782097421, 51.517339574521266)","(-0.14507684808656726, 51.52319911987142)",2700.328,2672.3669999999997,2368.737,87.72034360270308
"(-0.13119615140346774, 51.517510733906335)","(-0.13145988701003297, 51.526511375890834)","(-0.13020211848465618, 51.516010051517135)",1529.491,1622.614,773.137,50.54864657588701
"(-0.14214486392685183, 51.525883936868325)","(-0.14599953746463964, 51.5237676767193)","(-0.14097170099540782, 51.52415439855461)",373.961,309.54599999999994,118.861,31.78433045157115
"(-0.1260780665047214, 51.52269307560439)","(-0.1418053353589647, 51.52399392200802)","(-0.12753890402050086, 51.52374249115602)",1475.443,1311.0959999999998,628.107,42.570739771038255
"(-0.13500094486320388, 51.522785777793544)","(-0.1449764492858559, 51.52218886510225)","(-0.1338374036770623, 51.521249316758045)",1554.0619999999997,1368.317,1287.078,82.82024784081975
"(-0.14292455578607494, 51.5189586615536)","(-0.13335209145457486, 51.51746452150479)","(-0.14418575120879215, 51.5203799122288)",1184.6219999999998,1494.241,496.06299999999993,41.87521420334925
"(-0.13732672501717796, 51.52385034378222)","(-0.12919460755670198, 51.51655911358062)","(-0.13744895020263231, 51.52458124479268)",1399.795,1499.1280000000002,1399.795,100.0
"(-0.14376696534947295, 51.530127279494984)","(-0.14374290718270186, 51.52566569755901)","(-0.14367317073516395, 51.529128278133896)",660.654,933.4009999999998,0,0.0
"(-0.1369055240117212, 51.526460314297374)","(-0.12349519183573332, 51.51792134429315)","(-0.1365265757780498, 51.52474634944351)",1727.577,1417.9209999999998,436.04599999999994,25.24032213904213
"(-0.13014417514506707, 51.521317356364165)","(-0.12245241888129094, 51.52488930482959)","(-0.13000797559003346, 51.522894478242534)",1036.903,778.6529999999999,0,0.0
"(-0.14517758580805984, 51.52392673668707)","(-0.12013115294644484, 51.51946354670128)","(-0.14458514448437731, 51.52433790910414)",2331.771,2450.71,2172.88,93.18582313614844
"(-0.13361796279338678, 51.5298838610159)","(-0.14243298071537033, 51.51643224905682)","(-0.1331900506492809, 51.531620484613526)",2285.4949999999994,2919.8940000000002,1909.115,83.53179508159066
"(-0.14169250819636925, 51.51898970604516)","(-0.13906162318388415, 51.52852338039585)","(-0.14142395649278397, 51.51899647748641)",1557.6039999999998,1557.6039999999998,1557.6039999999998,100.0
"(-0.12345513433380186, 51.53019738811015)","(-0.12178714961136278, 51.51956407447059)","(-0.12471065492538802, 51.531122381920135)",1695.3470000000004,1743.1070000000002,1673.9860000000006,98.7400219542076
"(-0.14069013435659378, 51.52050360171914)","(-0.14321808644912784, 51.515930173088975)","(-0.14028438557614423, 51.51973254970321)",764.33,951.428,764.33,100.0
"(-0.14526443156720736, 51.52412830376719)","(-0.14194083342895789, 51.52421416788371)","(-0.1442087513349423, 51.52418938744195)",828.5659999999999,885.8209999999999,681.828,82.29012534909712
"(-0.12313394328410733, 51.52660128087931)","(-0.14724694513777525, 51.52181208086998)","(-0.12408812117735744, 51.52720557293944)",2967.4449999999997,2163.6389999999997,1275.84,42.99456266249248
"(-0.12669296210672548, 51.5251827980492)","(-0.1333310585848139, 51.52602556471828)","(-0.1281121530828236, 51.52612167995989)",875.1949999999999,796.899,0,0.0
"(-0.14425011236302784, 51.52565418579762)","(-0.12378829962626467, 51.52618236799022)","(-0.14484398644246863, 51.52499108596459)",2027.7600000000002,1990.698,1943.3290000000002,95.83624294788338
"(-0.14432270788060983, 51.52818842306837)","(-0.14349214389838538, 51.52126791774516)","(-0.14541484025563292, 51.52976039408411)",907.0990000000003,1284.2519999999997,0,0.0
"(-0.14195466190813502, 51.526160688810236)","(-0.13717464545941677, 51.53319244655523)","(-0.14191214415077202, 51.525320885511896)",1847.1450000000002,1774.133,1774.133,96.04730543622725
"(-0.12425402869569675, 51.52742407896756)","(-0.13056780356051417, 51.527124189414394)","(-0.12333090333676527, 51.52664946363432)",617.384,1604.7890000000002,0,0.0
"(-0.12301742871268619, 51.528636457795116)","(-0.14089222194558557, 51.52635794651412)","(-0.1247965669403449, 51.52961204507123)",1611.055,1463.068,1463.068,90.81428008354774
"(-0.12723050959968588, 51.52661096476093)","(-0.13868378016357544, 51.5182319301665)","(-0.12595323487618149, 51.52613187644183)",2646.7470000000003,2537.7450000000003,2537.7450000000003,95.88166152639448
"(-0.13237452836761038, 51.52876229648127)","(-0.1408318213592211, 51.52248574520728)","(-0.132890426029732, 51.528598635479845)",1325.243,1325.243,1325.243,100.0
"(-0.13084176840636733, 51.52735508896356)","(-0.12535552282037368, 51.51712309258744)","(-0.13187089533505789, 51.52915416385508)",1660.4190000000003,1849.7050000000002,1660.4190000000003,100.0
"(-0.12269978356050858, 51.52031877710106)","(-0.128989783791042, 51.51912566596185)","(-0.12416716271767547, 51.52150497696475)",706.9070000000002,929.1090000000002,519.764,73.52650348631431
"(-0.12443286840063894, 51.51893209094958)","(-0.14305827620402806, 51.529296847123646)","(-0.12551237499407594, 51.520022626040976)",2626.8610000000003,2401.697,2401.697,91.42840066528072
"(-0.13892106635268425, 51.522041159669286)","(-0.13726183142403817, 51.52159200824915)","(-0.14024190298304187, 51.52218087321412)",226.267,432.727,226.267,100.0
"(-0.1403841630492538, 51.52394984236278)","(-0.14508382483999815, 51.529277966753384)","(-0.13944775292398173, 51.52359202082188)",1050.852,1500.273,0,0.0
"(-0.13798674594187235, 51.52482343159617)","(-0.1469116106295473, 51.51883970872099)","(-0.13955525009481393, 51.523103036777876)",1197.55,927.641,0,0.0
"(-0.1282680801785424, 51.51747031591884)","(-0.13325632127664955, 51.53092315529022)","(-0.127133703355149, 51.51768554200304)",2586.8829999999994,2567.042,2528.881,97.7578421598503
"(-0.12746165495127937, 51.527928452549844)","(-0.1429761317155803, 51.51757048006665)","(-0.12691585551539927, 51.52859797642624)",2103.1769999999997,2272.7329999999997,2043.4919999999995,97.16215040388897
"(-0.13181200323807937, 51.521726365773446)","(-0.1422084326641468, 51.529626796134224)","(-0.13016757463522213, 51.52014954778419)",1523.7440000000001,1664.036,1523.7440000000001,100.0
"(-0.1204046276229671, 51.51763860408641)","(-0.13434777215650606, 51.52063002767614)","(-0.11993687981224904, 51.51731119583074)",2308.1600000000003,2375.65,2308.1600000000003,100.0
"(-0.14577333722583097, 51.52651515838145)","(-0.14367528116495706, 51.51622299668444)","(-0.14494286326628056, 51.52713230039119)",1320.18,1566.8089999999997,992.5690000000001,75.18436879819419
"(-0.1201604860902131, 51.53086989069654)","(-0.14425768740405145, 51.51612565673295)","(-0.12112602004865791, 51.53035561411956)",3210.354999999999,3050.845,3050.845,95.03139060944974
"(-0.12341688197195445, 51.516065829939464)","(-0.13364393615733364, 51.53113984796581)","(-0.12486026690433741, 51.517127907779816)",2932.265000000001,2644.321,2644.321,90.18015083902714
"(-0.14214867931662759, 51.526015504646885)","(-0.1436260276193064, 51.51963651256685)","(-0.14117565382831987, 51.52698223743727)",1156.287,1321.7199999999996,1098.368,94.99094947880586
"(-0.1386377863552354, 51.52953376968602)","(-0.12038282272049977, 51.51938461979896)","(-0.13835362896256104, 51.52973175398775)",2294.449,2294.449,2294.449,100.0
"(-0.1263687366479106, 51.52399227135901)","(-0.13866378901905657, 51.523200391258555)","(-0.12521383776075118, 51.525531513932506)",1222.843,1517.164,1222.843,100.0
"(-0.12410184062367166, 51.52746007684962)","(-0.12161301109546233, 51.528617196365055)","(-0.12308217688708308, 51.529222806493074)",1076.5249999999999,163.29,163.29,15.168249692296975
"(-0.13998039368042453, 51.51938498218309)","(-0.13212491248142805, 51.51845541066277)","(-0.1396183884998806, 51.52016581428278)",1416.2990000000004,1476.4120000000003,1361.3830000000003,96.1225701635036
"(-0.13243828850393022, 51.522296881853194)","(-0.1441467059862224, 51.51614420551403)","(-0.13170548545462485, 51.52061836174611)",1454.765,1547.7170000000003,1404.4650000000001,96.54239688197063
"(-0.14581062937042363, 51.52768541149813)","(-0.12220159833458556, 51.53070146548349)","(-0.144333470952249, 51.5279293307658)",2932.4939999999997,2846.3949999999995,2373.905,80.95174278276444
